,Date,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudeRoll,AttitudePitch,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
1635,37:53.5,1730438881.0,0.001929333,0.013861597,0.009066343,-0.88732301,-0.042381352,-0.005912377,-0.026755391,0.775384009,-0.630922973,0.099648893,-0.039446939,-0.020823568
1636,37:53.5,1730438881.0,-0.000624236,-0.003101707,0.000620067,-0.886349899,-0.042902038,-0.00610031,-0.027116248,0.774769187,-0.631662488,0.093404397,-0.033561885,-0.010952774
1637,37:53.5,1730438881.0,-0.00315267,-0.012622356,-0.002979338,-0.885407934,-0.043269926,-0.006250256,-0.027380183,0.77417326,-0.63238132,0.080047317,-0.014886203,-0.012492614
1638,37:53.5,1730438881.0,-0.003781129,-0.0131917,0.000364006,-0.884668632,-0.043467389,-0.006373165,-0.027529921,0.773705065,-0.632947624,0.057737857,-0.007747865,-0.007175666
1639,37:53.6,1730438881.0,-0.003030615,-0.00471735,-0.001913011,-0.884057598,-0.043559884,-0.00641299,-0.027609043,0.773317814,-0.633417189,0.047151525,-0.008331364,-0.001531363
1640,37:53.6,1730438881.0,-0.003122445,-0.004759848,-0.003601074,-0.883475075,-0.043624831,-0.006411632,-0.027669823,0.772948384,-0.633865356,0.070907354,-0.005438905,-0.003386468
1641,37:53.6,1730438881.0,0.000553712,0.00685966,0.001315415,-0.882693922,-0.043797842,-0.006510998,-0.027805919,0.772452533,-0.634463608,0.099988811,-0.019244732,-0.01836089
1642,37:53.6,1730438881.0,0.00512428,0.001378357,0.006715834,-0.881810683,-0.044196168,-0.006746634,-0.028088769,0.771891296,-0.635133743,0.11445684,-0.030392194,-0.023502761
1643,37:53.6,1730438881.0,0.00924602,0.002789795,0.006563067,-0.880743359,-0.044693775,-0.006951083,-0.028441602,0.77121228,-0.63594234,0.113607295,-0.038664501,-0.014144413
1644,37:53.6,1730438881.0,0.003715059,0.014356554,0.007001519,-0.879664494,-0.045079256,-0.007133473,-0.028724227,0.770525038,-0.636762261,0.116151676,-0.014995658,-0.021117369
1645,37:53.6,1730438881.0,-0.005329026,0.008006215,0.003684819,-0.878448756,-0.045426735,-0.00738019,-0.028988004,0.769749582,-0.637687504,0.117774338,-0.013703492,-0.020840932
1646,37:53.6,1730438881.0,-0.004047673,-0.024305344,0.006083667,-0.877339513,-0.045771693,-0.007627994,-0.029247023,0.769041002,-0.638529897,0.10389208,-0.015641475,-0.016730342
1647,37:53.6,1730438881.0,0.001974942,-0.012369335,-0.001446128,-0.876308109,-0.045970278,-0.00775779,-0.029410264,0.768381357,-0.639316201,0.106799453,-0.003937947,-0.006888364
1648,37:53.6,1730438881.0,-0.003584556,0.008308709,-0.002037525,-0.875089343,-0.045990133,-0.007786434,-0.029465988,0.767600775,-0.640250623,0.135522187,0.005781525,-0.005200453
1649,37:53.7,1730438881.0,-0.006588858,0.005618751,0.00209862,-0.873597597,-0.045910757,-0.007733893,-0.029467685,0.766643822,-0.641396046,0.178701088,0.001471998,-0.005417767
1650,37:53.7,1730438881.0,-0.001465697,0.014636099,0.007241249,-0.871604775,-0.045867068,-0.007646346,-0.02950966,0.76536274,-0.642922342,0.236236021,-0.007249055,-0.009870572
1651,37:53.7,1730438881.0,0.001983481,0.029740512,0.010026157,-0.868956285,-0.045889812,-0.007606102,-0.029617168,0.763655484,-0.64494437,0.313781738,-0.010526608,-0.017508624
1652,37:53.7,1730438881.0,0.003708199,0.031966388,0.013274074,-0.865586292,-0.046085543,-0.007662275,-0.029861791,0.761475444,-0.647505641,0.387320757,-0.021356354,-0.02524383
1653,37:53.7,1730438881.0,0.004100241,0.030359268,0.020366251,-0.861554392,-0.046518007,-0.007825137,-0.030284332,0.75885582,-0.65055418,0.436999381,-0.034475084,-0.030127535
1654,37:53.7,1730438881.0,0.006506396,0.028407991,0.025357008,-0.857158075,-0.046974044,-0.007959358,-0.030737367,0.75598532,-0.653866529,0.442302316,-0.031024428,-0.023845032
1655,37:53.7,1730438881.0,0.003405331,0.020973146,0.021190882,-0.852978068,-0.047230942,-0.007923824,-0.031054266,0.753242552,-0.657009363,0.4047198,-0.025460551,-0.013342323
1656,37:53.7,1730438881.0,-0.002276005,0.005941927,0.006393313,-0.849414772,-0.047332196,-0.007845008,-0.03124759,0.75089401,-0.659683108,0.33817175,-0.003494531,-0.007571678
1657,37:53.7,1730438881.0,-0.003791139,-0.015465021,-0.003877878,-0.846506622,-0.04728473,-0.007798627,-0.031319361,0.74897027,-0.661863029,0.277700931,0.007997808,-0.007596712
1658,37:53.7,1730438881.0,-0.005114734,-0.03308928,-0.006575286,-0.844184334,-0.047051887,-0.00777552,-0.031246971,0.74742949,-0.663605869,0.222817913,0.038541071,-0.011322901
1659,37:53.8,1730438881.0,-0.004763199,-0.040471375,-0.009556592,-0.842756699,-0.046655909,-0.007836566,-0.031033931,0.746480286,-0.664683402,0.090929642,0.040091563,-0.001328324
1660,37:53.8,1730438881.0,-0.008913469,-0.033879638,-0.0160743,-0.841908711,-0.045946641,-0.007452862,-0.030591547,0.745915771,-0.665337384,0.104850709,0.052757289,0.030027522
1661,37:53.8,1730438881.0,-0.009092228,-0.044860125,-0.009937108,-0.840732314,-0.045045286,-0.007094918,-0.030031322,0.745131731,-0.666240811,0.134925514,0.05795525,0.012564642
1662,37:53.8,1730438881.0,-0.006561881,-0.010549009,0.004386485,-0.839232318,-0.04423434,-0.006676776,-0.029540418,0.744130492,-0.66738081,0.176957518,0.039402336,0.024282604
1663,37:53.8,1730438881.0,0.000659578,0.029125154,0.019440711,-0.837290988,-0.043665907,-0.00632028,-0.029224059,0.742832243,-0.668839455,0.228978097,0.020185497,0.010180367
1664,37:53.8,1730438881.0,0.008664532,0.015426755,0.014390945,-0.835122488,-0.043301934,-0.006297649,-0.029050279,0.741378725,-0.67045784,0.171705186,0.036010269,-0.027988855
1665,37:53.8,1730438881.0,0.004210241,0.015523314,0.001158834,-0.833252467,-0.043237328,-0.006400408,-0.029066838,0.740122497,-0.671843588,0.136716038,0.00120435,-0.004321876
1666,37:53.8,1730438881.0,0.007215479,-0.023047864,-0.00293678,-0.832272755,-0.043166935,-0.006396028,-0.029050821,0.73946327,-0.672569752,0.087759785,0.006671288,0.002270299
1667,37:53.8,1730438881.0,0.003176095,-0.024087965,-0.014813423,-0.831664659,-0.043053642,-0.006365103,-0.028993974,0.739053786,-0.673022211,0.039202631,0.01753512,-0.000843735
1668,37:53.8,1730438881.0,0.000167968,-0.015418649,-0.008385599,-0.83138954,-0.043082821,-0.00644649,-0.029022368,0.738868415,-0.673224449,-0.033756264,-0.012209726,-0.015468696
1669,37:53.9,1730438881.0,0.007870482,-0.019382596,-0.012098253,-0.831656289,-0.043294772,-0.00671259,-0.029156527,0.739048123,-0.673021376,-0.00826049,0.023912326,-0.014209555
1670,37:53.9,1730438881.0,0.0016066,-0.022470355,-0.006091535,-0.831619036,-0.043372107,-0.007025534,-0.029209767,0.73902303,-0.673046589,0.007071326,0.007384482,-0.015296764
1671,37:53.9,1730438881.0,0.000931278,-0.027700186,0.002602458,-0.832270353,-0.043737627,-0.007393323,-0.029434726,0.73946166,-0.672554851,-0.039728936,0.011457254,-0.023016736
1672,37:53.9,1730438881.0,0.003684429,0.018042862,0.009017169,-0.832115812,-0.0437853,-0.007772802,-0.02947179,0.73935765,-0.672667623,0.056571551,0.009497434,-0.027498355
1673,37:53.9,1730438881.0,-0.003390299,-0.018592715,-0.005762279,-0.831616311,-0.044177352,-0.008015309,-0.029751817,0.739021242,-0.673024952,0.034730963,-0.013743173,-0.019128039
1674,37:53.9,1730438881.0,0.010759993,0.045036793,0.017214,-0.830868614,-0.044375664,-0.00827669,-0.029909786,0.738517284,-0.673570752,0.094932221,-0.015600729,-0.022994684
1675,37:53.9,1730438881.0,-0.004070105,0.031860352,0.017584562,-0.829930629,-0.044400168,-0.008459685,-0.029957024,0.737884581,-0.674261808,0.057958491,0.020658741,-0.015884576
1676,37:53.9,1730438881.0,-0.009313816,-0.071902692,-0.002758861,-0.82943817,-0.044406755,-0.008656263,-0.029977595,0.737552106,-0.674624562,-0.014488325,0.019307986,-0.013747815
1677,37:53.9,1730438881.0,-0.002263809,-0.019388855,-0.008464813,-0.829968328,-0.044071042,-0.00852448,-0.029733883,0.737909973,-0.674243867,-0.071553215,0.029445309,0.035728656
1678,37:53.9,1730438881.0,-0.010444792,-0.011294305,-0.022893846,-0.83086214,-0.043250035,-0.008238046,-0.029151782,0.738512933,-0.67360878,-0.126640201,0.067865938,0.011359135
1679,37:54.0,1730438881.0,-0.014740672,-0.033513248,-0.025800169,-0.83224688,-0.04244161,-0.007868347,-0.028563796,0.739445865,-0.672609806,-0.103913859,0.055916332,0.042493619
1680,37:54.0,1730438881.0,-0.000224501,-0.009345293,-0.002702177,-0.833270346,-0.041724766,-0.007820282,-0.028050048,0.740134478,-0.671873569,-0.078957781,0.060219999,-0.014904747
1681,37:54.0,1730438881.0,0.006860532,-0.015361845,0.005534828,-0.834162508,-0.041136684,-0.007700595,-0.027627759,0.74073416,-0.671229899,-0.086934485,0.04063192,0.018848689
1682,37:54.0,1730438881.0,0.001971286,-0.001666903,0.010796726,-0.835219071,-0.040515135,-0.007599019,-0.027178837,0.741443515,-0.670464635,-0.089338265,0.073826358,0.003676821
1683,37:54.0,1730438881.0,-0.005208835,-0.014904737,0.008765042,-0.836050638,-0.039810807,-0.007485154,-0.026682055,0.742001295,-0.669867277,-0.083647624,0.047636297,0.023084609
1684,37:54.0,1730438881.0,-0.007342458,-0.035579562,-0.000765264,-0.837074255,-0.039130176,-0.007143108,-0.02619639,0.742687106,-0.669126034,-0.139976457,0.045608036,0.03011759
1685,37:54.0,1730438881.0,0.002509627,0.00359565,-0.001481116,-0.838182627,-0.038531448,-0.006866927,-0.025764037,0.743428886,-0.668318629,-0.120894641,0.030741734,0.020565365
1686,37:54.0,1730438881.0,0.001814205,-0.027778506,-0.002281189,-0.839555763,-0.038257131,-0.006708444,-0.025541637,0.744346559,-0.667304993,-0.164954558,-0.003040995,0.015208894
1687,37:54.0,1730438881.0,0.011166252,-0.023285389,-0.006909251,-0.840917226,-0.038198461,-0.006268176,-0.025463762,0.745254993,-0.666293263,-0.160430118,-0.029824939,0.061929792
1688,37:54.0,1730438881.0,0.012871297,0.007332861,-0.001205206,-0.842759067,-0.037720689,-0.005854751,-0.025093611,0.746481836,-0.66493243,-0.198101953,0.049479473,0.00234817
1689,37:54.1,1730438881.0,-0.011862295,0.006891966,-0.000187814,-0.8442484,-0.037394468,-0.005669644,-0.024835104,0.747472048,-0.66382885,-0.114988685,-0.021734256,0.047987826
1690,37:54.1,1730438881.0,-0.008687736,-0.078513324,0.001325965,-0.845538506,-0.037150758,-0.005148404,-0.024637485,0.748328447,-0.662870705,-0.104877062,-0.006731603,0.013927062
1691,37:54.1,1730438881.0,0.021057475,0.042448223,-0.000540555,-0.846497475,-0.037338096,-0.005191516,-0.024734864,0.74896419,-0.662148595,-0.044554599,-0.028252609,0.016188618
1692,37:54.1,1730438881.0,-0.005436575,0.065155745,0.030340195,-0.846562822,-0.037333632,-0.005032583,-0.024730083,0.749007463,-0.662099838,0.027411375,-0.00737955,-0.004525076
1693,37:54.1,1730438881.0,0.00066809,-0.056453109,0.004092753,-0.846234869,-0.037482792,-0.005160059,-0.024838043,0.748790145,-0.662341535,0.03649595,0.006696055,-0.026683109
1694,37:54.1,1730438881.0,0.001656143,0.018823922,0.019460082,-0.845812351,-0.03785065,-0.005506348,-0.02509366,0.748510063,-0.662648499,0.031670555,-0.035364047,-0.004418922
1695,37:54.1,1730438881.0,0.001508238,-0.003090501,0.00784713,-0.845563558,-0.038008248,-0.005322939,-0.025205167,0.748345017,-0.662830591,0.012238533,-0.024308201,0.004190279
1696,37:54.1,1730438881.0,0.005506394,0.001614511,-0.018717647,-0.845417487,-0.038071544,-0.005129655,-0.025251284,0.74824816,-0.662938237,0.028572263,-0.013391104,0.015446396
1697,37:54.1,1730438881.0,-0.007447101,0.030063033,0.003374815,-0.845316285,-0.038138084,-0.005220906,-0.025298283,0.748180985,-0.663012207,-0.031847402,-0.000861197,-0.026026746
1698,37:54.1,1730438881.0,-0.00158257,-0.040521562,0.007790685,-0.845910624,-0.038424788,-0.005193227,-0.025471287,0.748575211,-0.662560582,-0.089790538,-0.0484921,0.03528098
1699,37:54.2,1730438881.0,0.005089417,-0.066197455,-0.015279651,-0.846663249,-0.038440332,-0.004898024,-0.025459923,0.749074042,-0.661996901,-0.064459875,0.007418038,-0.007794319
1700,37:54.2,1730438881.0,0.007626327,-0.010208964,-0.009684086,-0.84771739,-0.03876913,-0.0049037,-0.025646962,0.749771953,-0.661199033,-0.105974138,-0.057845388,0.039658632
1701,37:54.2,1730438881.0,-0.006098954,0.019150555,-0.008328855,-0.848245505,-0.038919388,-0.004524726,-0.025730906,0.750121295,-0.660799563,0.007230177,-0.034286797,0.004333397
1702,37:54.2,1730438881.0,0.003231438,0.028436422,0.003894985,-0.848186464,-0.039389586,-0.004522638,-0.026043354,0.750082254,-0.66083163,-0.026851218,-0.054222424,0.008424918
1703,37:54.2,1730438881.0,0.004379917,0.041662991,0.015828371,-0.848006193,-0.039849385,-0.004622375,-0.026352588,0.749963045,-0.660954714,0.024021283,-0.050040193,-0.023774831
1704,37:54.2,1730438881.0,0.004382478,0.00955373,0.006972909,-0.847321578,-0.04039908,-0.00476212,-0.026736636,0.74950999,-0.661452889,0.07994163,-0.051116113,-0.021687817
1705,37:54.2,1730438881.0,0.004701497,-0.046550572,0.007344961,-0.846488751,-0.041234674,-0.00507623,-0.027315054,0.748958409,-0.662053764,0.108894989,-0.074335679,-0.02077808
1706,37:54.2,1730438881.0,0.008574883,0.014981329,0.013604224,-0.845371285,-0.042099838,-0.005389791,-0.027923035,0.748217523,-0.662865639,0.106637768,-0.053554233,-0.028629454
1707,37:54.2,1730438881.0,0.005420286,0.025831997,0.002731681,-0.844357482,-0.04274757,-0.005725716,-0.028384794,0.747544527,-0.663605034,0.067057334,-0.04701804,-0.021523606
1708,37:54.2,1730438881.0,-0.006934458,-0.006588757,0.000623822,-0.843891929,-0.043238095,-0.005677498,-0.028725345,0.747235179,-0.663938642,0.055485874,-0.035554197,0.012821903
1709,37:54.3,1730438881.0,-0.004479159,-0.02684176,-0.00431031,-0.84339381,-0.043625281,-0.005848957,-0.028998641,0.746904075,-0.664299309,0.001027958,-0.046394594,-0.014518108
1710,37:54.3,1730438881.0,0.002874883,-0.021366835,-0.005067706,-0.843513063,-0.0440436,-0.005613133,-0.029272603,0.746983349,-0.664198041,0.03548215,-0.056031242,0.028759217
1711,37:54.3,1730438881.0,0.001718948,0.015100241,-0.01492095,-0.842987432,-0.044275789,-0.005366218,-0.029444197,0.746633768,-0.664583385,0.062634937,-0.046025477,0.001775804
1712,37:54.3,1730438881.0,-0.001692858,0.030503154,0.009814858,-0.842220598,-0.044476351,-0.005219763,-0.029602936,0.746123433,-0.665149271,0.083482005,-0.018980281,-0.004903884
1713,37:54.3,1730438881.0,-0.003026653,0.011624932,0.013527632,-0.841263157,-0.044694259,-0.005176953,-0.029779775,0.745485663,-0.665856063,0.110647045,-0.023922309,0.007128278
1714,37:54.3,1730438881.0,-0.001428077,-0.035068333,0.001042962,-0.840418686,-0.044898495,-0.005088397,-0.029944016,0.744922519,-0.666478693,0.068145223,-0.044967137,0.00401174
1715,37:54.3,1730438881.0,-0.003842084,-0.012303948,0.008680522,-0.839232627,-0.045040211,-0.00492222,-0.030078225,0.744130731,-0.66735661,0.152158111,-0.011230747,-0.007702973
1716,37:54.3,1730438881.0,-0.000754578,0.01315546,0.014543295,-0.838239443,-0.045112461,-0.004926717,-0.030159757,0.743466854,-0.66809243,0.063897043,-0.001627123,0.008679836
1717,37:54.3,1730438881.0,-0.00483178,0.008733809,-0.007965147,-0.837595786,-0.044824476,-0.004705653,-0.029988792,0.74303627,-0.668579042,0.054856144,0.025114477,0.016249072
1718,37:54.3,1730438881.0,-0.011385733,-0.031877935,-0.010968983,-0.837197649,-0.044427808,-0.004438624,-0.029736722,0.742769718,-0.668886364,0.0206884,0.011698537,0.013337757
1719,37:54.4,1730438881.0,-0.003501853,-0.022219539,-0.013023973,-0.836514765,-0.044364014,-0.004491972,-0.02971654,0.742312312,-0.669394851,0.088020034,-0.004513989,-0.025562771
1720,37:54.4,1730438881.0,0.014787983,0.037127316,0.001137018,-0.835982989,-0.044762619,-0.004806549,-0.030001016,0.741955936,-0.669777095,0.057640009,-0.018600514,-0.021563129
1721,37:54.4,1730438881.0,0.018184865,0.040215909,-0.003683448,-0.83524567,-0.045127131,-0.005174014,-0.030269831,0.741461396,-0.670312524,0.096710712,-0.000627106,-0.028693743
1722,37:54.4,1730438881.0,-0.002541723,-0.016567767,0.010387242,-0.834163252,-0.04531568,-0.005439325,-0.030432552,0.740734637,-0.671108067,0.108048841,0.003546867,-0.015337562
1723,37:54.4,1730438881.0,-0.008821091,-0.04561764,0.01139009,-0.833114802,-0.045364984,-0.005507097,-0.030500842,0.740029871,-0.671882033,0.099266805,0.002016881,-0.000927731
1724,37:54.4,1730438881.0,-0.002183184,0.009769857,0.00782758,-0.832301336,-0.045302189,-0.005473834,-0.030485908,0.739482522,-0.672485173,0.077985466,0.008427376,-0.00056895
1725,37:54.4,1730438881.0,-0.001323482,0.018225014,-3.77e-05,-0.831596199,-0.045093462,-0.005489234,-0.030369041,0.739007652,-0.673012257,0.069978669,0.038469698,-0.004826279
1726,37:54.4,1730438881.0,-0.004123572,-0.013331711,-0.006051958,-0.831598533,-0.044605998,-0.005504917,-0.030040886,0.739009261,-0.673025191,-0.056002855,0.073739007,0.010140207
1727,37:54.4,1730438881.0,-0.014248017,-0.035779178,-0.015859008,-0.832167616,-0.043669392,-0.005318688,-0.029392153,0.739392519,-0.672632813,-0.051000904,0.095900498,0.027223852
1728,37:54.4,1730438881.0,-0.018902171,-0.059375346,-0.007200718,-0.832811442,-0.042292551,-0.004800391,-0.028445883,0.739825845,-0.672196865,-0.090807095,0.104975484,0.041409925
1729,37:54.5,1730438881.0,-0.008313719,-0.015036047,-0.018475175,-0.833904809,-0.040591845,-0.003967403,-0.027269792,0.740561008,-0.671435714,-0.076941349,0.122537971,0.068569109
1730,37:54.5,1730438881.0,-0.010891819,0.045094192,-0.000321209,-0.834865958,-0.038656737,-0.003182729,-0.02594292,0.741206527,-0.670775592,-0.099164516,0.142471999,0.052583806
1731,37:54.5,1730438881.0,-0.013850946,-0.05191958,-0.002697647,-0.835682165,-0.036917377,-0.002536072,-0.024753822,0.741754174,-0.670214891,-0.090751857,0.110899955,0.045639612
1732,37:54.5,1730438881.0,0.003786817,-0.049514651,-0.004390776,-0.836647144,-0.035701236,-0.001956134,-0.023913169,0.742401004,-0.669528902,-0.040197495,0.073107839,0.035995506
1733,37:54.5,1730438881.0,0.021165062,0.027914405,0.008647501,-0.836865995,-0.034978206,-0.001643149,-0.023423389,0.742547631,-0.669383526,-0.014674557,0.038495529,0.029904591
1734,37:54.5,1730438881.0,0.019292794,0.032779813,0.007134497,-0.837119766,-0.034196801,-0.001164673,-0.02289388,0.742717564,-0.669213295,-0.047325023,0.055619657,0.029942939
1735,37:54.5,1730438882.0,-0.002053723,0.027758121,0.010077119,-0.83723615,-0.033175835,-0.000644158,-0.022207757,0.742795527,-0.669149995,0.002261973,0.078092478,0.040210493
1736,37:54.5,1730438882.0,-0.014704708,-0.02804786,-0.008033991,-0.837470934,-0.032133129,-0.000223757,-0.021504417,0.742952704,-0.66899848,-0.077079594,0.056505159,0.030887723
1737,37:54.5,1730438882.0,-0.002570288,-0.002900481,-0.013897538,-0.838244994,-0.031116211,0.000267712,-0.020806191,0.74347055,-0.668444991,-0.063463651,0.083370328,0.02390305
1738,37:54.5,1730438882.0,0.000469431,0.00770545,0.003415108,-0.83920219,-0.030194478,0.000499047,-0.02016856,0.744110346,-0.667752206,-0.099902421,0.090340085,0.032617126
1739,37:54.6,1730438882.0,-0.002739046,-0.055550098,-0.006629527,-0.840219547,-0.029170232,0.000748426,-0.019462517,0.74478966,-0.667015493,-0.141693816,0.067235298,0.02681889
1740,37:54.6,1730438882.0,-0.002393167,-0.026423216,-0.004906893,-0.841275252,-0.028028999,0.001189329,-0.018679239,0.74549371,-0.666250944,-0.104575701,0.077544399,0.018988986
1741,37:54.6,1730438882.0,-0.002229046,-0.005513847,0.006156981,-0.842321646,-0.027024458,0.001421219,-0.017988864,0.746190727,-0.665489197,-0.081290618,0.064102091,0.009469249
1742,37:54.6,1730438882.0,0.001725616,0.004523754,-0.003933728,-0.843082405,-0.026248312,0.001787106,-0.017457437,0.746696949,-0.664935231,-0.059905902,0.036134638,0.038139563
1743,37:54.6,1730438882.0,0.00877871,0.018379629,0.00487417,-0.843379301,-0.025573737,0.002217842,-0.017003214,0.746894419,-0.664725184,-0.006187815,0.03617565,0.019752301
1744,37:54.6,1730438882.0,0.005840236,0.015353203,0.018681169,-0.843249459,-0.02512071,0.002524452,-0.016704511,0.746808052,-0.664829791,0.027860936,0.017982798,0.032948263
