,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ,Date
1666,1730433580.648991,0.0077498629689216,0.0065199434757232,0.0106969475746154,0.3110411546459595,-0.1088501198963844,0.1518941375226779,-0.1034224852919578,-0.3060500025749206,-0.9463810920715332,0.0290762335062026,0.0037081751506775,0.0053803748451173,2024/09/23 03:42:00 PM
65,1730433564.665726,0.0251536816358566,0.0675249397754669,-0.03797447681427,0.4209749752856778,-0.1873625844901535,0.0400610633528353,-0.1700053811073303,-0.4086504876613617,-0.89671790599823,0.0529180467128753,-0.0036882220301777,-0.0117060411721467,2024/09/23 03:15:19 PM
2018,1730433584.1622791,0.0955226868391037,0.0444289147853851,0.013351559638977,0.3401341289727035,-0.1018924632394177,0.1098308114566548,-0.0958889126777648,-0.3336135447025299,-0.9378204941749572,-0.218195840716362,-0.2550647854804992,-0.4927216172218323,2024/09/23 03:47:52 PM
1344,1730433577.4345489,-0.0095280669629573,0.0531646609306335,0.0061730742454528,0.1702425628402254,0.0542533996033585,-0.3311935265943329,0.0534428693354129,-0.1694214046001434,-0.9840936064720154,-0.3160049021244049,-0.0741176456212997,0.0890505611896514,2024/09/23 03:36:38 PM
953,1730433573.530551,0.0213161781430244,0.0086917877197265,0.0186209678649902,0.2707618891473974,0.1071279942139948,-0.338762742808036,0.1030277162790298,-0.2674656510353088,-0.9580435156822203,-0.2892565131187439,-0.5947360992431641,-0.0379837155342102,2024/09/23 03:30:07 PM
1857,1730433582.555665,-0.0124590322375297,0.0128306746482849,0.0076441168785095,0.3400884657362247,-0.0915045127746266,0.1349045088867104,-0.0861432775855064,-0.3335704803466797,-0.9387811422348022,-0.0081172082573175,-0.0025774175301194,0.0407838001847267,2024/09/23 03:45:11 PM
167,1730433565.684814,0.0265438631176948,0.1859985888004303,-0.0422523021697998,-0.4308286421886802,-0.0893179999124818,-0.8221884840476565,-0.0810482576489448,0.4176238775253296,-0.9049980640411376,-0.6869121193885803,-0.0959526374936103,0.2873017489910126,2024/09/23 03:17:01 PM
893,1730433572.9321,-0.0187692940235137,0.0312038958072662,-0.022650122642517,0.257031958019114,0.0912085573782091,-0.3287529706509021,0.0880899876356124,-0.2542111277580261,-0.9631286859512328,0.3963772356510162,0.7814303040504456,0.1766585856676101,2024/09/23 03:29:07 PM
1561,1730433579.603562,0.0190702378749847,-0.0564056634902954,0.0632961988449096,0.2962038631954196,-0.1484949110836267,0.1529545204155099,-0.1415067762136459,-0.291891485452652,-0.9459255933761596,0.3416533172130584,0.0060834484174847,-0.0696142986416816,2024/09/23 03:40:15 PM
1141,1730433575.4103951,0.0160418897867202,-0.0311346799135208,-0.0034286379814147,0.2225127932545328,0.0687440675997168,-0.3533199599195437,0.0669964551925659,-0.2206811606884002,-0.9730423092842102,-0.0687486305832862,0.0412432998418808,0.2242711335420608,2024/09/23 03:33:15 PM
729,1730433571.294903,-0.0151402726769447,0.0175426006317138,-0.0061119198799133,0.2492883849698638,0.0707127041650501,-0.3146370658318725,0.0684697553515434,-0.2467143982648849,-0.9666664004325868,0.1006058901548385,0.1461220383644104,-0.0813616588711738,2024/09/23 03:26:23 PM
1691,1730433580.9003448,-0.0117663666605949,0.0185508131980896,-0.0248315930366516,0.303044731330696,-0.1162314497942478,0.1505816169927928,-0.1106854304671287,-0.2984275817871094,-0.9479924440383912,0.085368737578392,0.1122511625289917,-0.017866251990199,2024/09/23 03:42:25 PM
264,1730433566.65312,-0.0212931483983993,0.0411045551300048,-0.0093567371368408,0.3076537016860508,0.0114232479042615,-0.397866591024679,0.0108866523951292,-0.3028233349323272,-0.9529845118522644,0.0612540543079376,0.1582194566726684,0.6422897577285767,2024/09/23 03:18:38 PM
1369,1730433577.684488,-0.0006866939365863,0.035783439874649,-0.0099749565124511,0.1268983117325658,0.0264610014947712,-0.3203343746399642,0.0262451712042093,-0.1265580058097839,-0.9916119575500488,0.1327016204595565,0.040796685963869,-0.0306213032454252,2024/09/23 03:37:03 PM
1004,1730433574.040756,-0.0588394254446029,0.0358358323574066,-0.0176206827163696,0.2537447650168946,0.0754070409337753,-0.3359922704197813,0.0729232877492904,-0.2510305643081665,-0.9652283787727356,-0.1034688204526901,-0.236994981765747,-0.0901107788085937,2024/09/23 03:30:58 PM
1491,1730433578.9022732,-0.1695751696825027,0.0556735396385192,-0.0274469256401062,0.4337732519130519,-0.0119350986709336,-0.0074569778232747,-0.0108294878154993,-0.4202975928783417,-0.9073216915130616,-0.0931331738829612,0.1451377421617508,0.4713672995567322,2024/09/23 03:39:05 PM
1842,1730433582.405781,-0.0313852280378341,0.0113225281238555,-0.003402292728424,0.3421474266978441,-0.0880693676486374,0.1204936853761023,-0.0828573405742645,-0.3355108201503753,-0.9383854269981384,0.216787651181221,0.4378228783607483,0.9040815830230712,2024/09/23 03:44:56 PM
861,1730433572.612753,0.0207239836454391,-0.0032202303409576,0.0313036441802978,0.2919878379253183,0.1653071288738293,-0.3265962903030036,0.157590240240097,-0.2878564894199371,-0.9446184039115906,0.0662727504968643,0.1383442878723144,-0.0315500535070896,2024/09/23 03:28:35 PM
1703,1730433581.018499,0.007102720439434,-0.0018141567707061,0.0059440732002258,0.3058815298529951,-0.1096620261954188,0.1509619844315178,-0.1043622568249702,-0.3011339008808136,-0.9478538632392884,-0.0300581604242324,-0.0094963097944855,0.0070903906598687,2024/09/23 03:42:37 PM
268,1730433566.693294,-0.0369777157902717,-0.0186157524585723,-0.016091763973236,0.310427481254765,0.0128741700757175,-0.373267489118975,0.0122584858909249,-0.3054657280445099,-0.9521241784095764,0.0145849455147981,0.2690085768699646,0.545204222202301,2024/09/23 03:18:42 PM
1220,1730433576.196458,-0.036922387778759,0.0056593865156173,-0.0276215076446533,0.1605999962243508,0.0415583448834795,-0.3141744687929677,0.041011743247509,-0.1599105149507522,-0.9862791895866394,-0.0424248315393924,-0.0421386770904064,0.0145522486418485,2024/09/23 03:34:34 PM
3,1730433496.044763,0.0005638822913169,0.0027028918266296,0.0080944895744323,0.8168907532951072,0.1630992326844392,-0.0816530073645565,0.1111456826329231,-0.7290211319923401,-0.6754071712493896,0.0021480391733348,0.0092398272827267,0.0095670400187373,2024/09/23 03:14:17 PM
1429,1730433578.28305,0.0457019656896591,-0.0307623445987701,-0.04049813747406,0.323804570336229,0.0536208108562741,-0.2158673010191212,0.0508098751306533,-0.3181757032871246,-0.9466692209243774,0.602749764919281,-0.011928042396903,0.690509021282196,2024/09/23 03:38:03 PM
1525,1730433579.2411342,0.024354338645935,0.014739379286766,-0.0667161345481872,0.0343384382071143,-0.1358748665271551,0.1416469259614711,-0.1353773176670074,-0.0343316905200481,-0.9901991486549376,-1.075208067893982,-0.4264322817325592,0.38968026638031,2024/09/23 03:39:39 PM
1501,1730433579.002217,0.0442958287894725,0.0234069228172302,0.2140091657638549,0.4038644935417395,-0.0246271818806583,0.0261775424996592,-0.0226436164230108,-0.392974853515625,-0.919270396232605,-0.6988664269447327,-0.2767706215381622,0.5065078735351562,2024/09/23 03:39:15 PM
306,1730433567.071537,0.016836978495121,0.0363088250160217,0.0208297967910766,0.291232285742929,0.055376746390516,-0.3157745165428253,0.0530177690088748,-0.2871328294277191,-0.9564224481582642,-0.0506061352789402,0.0142987677827477,0.0019167206482961,2024/09/23 03:19:20 PM
1885,1730433582.838275,0.1175860911607742,0.089747667312622,0.0359732508659362,0.3470542426126792,-0.0853092820048977,0.1359609142753133,-0.0801257640123367,-0.3401291668415069,-0.936958909034729,-0.248240128159523,-0.5492628812789917,-0.1600362956523895,2024/09/23 03:45:39 PM
1872,1730433582.705238,-0.0077584683895111,-0.0127897858619689,-0.0120477080345153,0.3421761374624957,-0.0980004629275513,0.1249404997298715,-0.0921713560819625,-0.335537850856781,-0.9375066757202148,0.1614793986082077,0.172992005944252,-0.0330186262726783,2024/09/23 03:45:26 PM
1331,1730433577.304661,0.0507536083459854,-0.0479898452758789,0.0425013303756713,0.2154061535067565,0.0877051203115132,-0.333971484185895,0.0855684280395507,-0.2137442082166671,-0.9731348752975464,-0.3941630125045776,-0.4691483080387115,-0.1681809872388839,2024/09/23 03:36:25 PM
560,1730433569.607531,0.0065785497426986,0.0090774893760681,0.0238314270973205,0.2569518919915542,0.0811479159643893,-0.3106420613587793,0.0783976465463638,-0.2541337013244629,-0.9639864563941956,-0.078637458384037,-0.0465861558914184,0.0356576405465602,2024/09/23 03:23:34 PM
563,1730433569.637817,-0.0093019977211952,0.0293051302433013,-0.0014662742614746,0.2560469980365633,0.0799536287573597,-0.3097521951953639,0.0772646516561508,-0.2532584071159363,-0.9643082022666932,0.0194848161190748,-0.0122375013306736,0.0219904575496912,2024/09/23 03:23:37 PM
17,1730433496.070685,0.0016429349780082,0.0044578909873962,0.0063486695289611,0.8169356274368794,0.162864985676407,-0.0813645011314377,0.1109821572899818,-0.7290518283843994,-0.6754008531570435,-0.0078187622129917,0.0032690197695046,0.0091870604082942,2024/09/23 03:14:31 PM
248,1730433566.495906,-0.080393448472023,0.1366928219795227,0.0609654784202575,0.2990272949995712,0.0260883022281715,-0.5234791067021863,0.0249277669936418,-0.2945908010005951,-0.9552983045578004,-0.018445773050189,0.3687319755554199,0.5747497081756592,2024/09/23 03:18:22 PM
1739,1730433581.377666,-0.0389431342482566,0.00480717420578,-0.0083246231079101,0.3083937129757899,-0.1085792130245236,0.1513399061051102,-0.103253535926342,-0.3035285174846649,-0.9472112655639648,-0.0237967558205127,0.0109165534377098,-0.0085400212556123,2024/09/23 03:43:13 PM
1412,1730433578.113916,-0.0064581409096717,0.1152489483356475,0.013687789440155,0.2545711487043415,0.0694340943326547,-0.3269659689125,0.0671423524618148,-0.2518303990364074,-0.9654394388198853,0.278628796339035,0.1734399497509002,0.4617347121238708,2024/09/23 03:37:46 PM
1695,1730433580.9385529,-0.0157060548663139,0.0062398612499237,-0.0015289187431335,0.3077194958728246,-0.1094556198140636,0.1500445771217834,-0.1041059717535972,-0.302886039018631,-0.9473236203193665,0.0346073545515537,0.0445594675838947,0.036726739257574,2024/09/23 03:42:29 PM
1924,1730433583.2246308,-0.0495578795671463,-0.041595309972763,-0.0157530307769775,0.3442373093313175,-0.1011947307812672,0.1107592773000366,-0.0950954556465148,-0.3374788165092468,-0.9365174174308776,0.0281459912657737,0.0470713600516319,-0.0411528795957565,2024/09/23 03:46:18 PM
281,1730433566.8224149,-0.0141963250935077,-0.0460335314273834,0.0284770727157592,0.3032909515386457,0.0297009910545163,-0.3228955131031907,0.0283412337303161,-0.2986625730991363,-0.9539378881454468,-0.0780976191163063,0.143961951136589,0.138207346200943,2024/09/23 03:18:55 PM
1452,1730433578.515322,-0.0244049876928329,-0.0201667547225952,-0.0087102055549621,0.4561852486787719,-0.0784803514112106,-0.0536437535342511,-0.070382609963417,-0.4405266642570495,-0.8949763178825378,0.4003430604934692,-0.2338500469923019,0.4399005472660064,2024/09/23 03:38:26 PM
1059,1730433574.643052,0.0094118118286132,0.0294083505868911,-0.0044525861740112,0.2378834119221134,0.0661364294948502,-0.3283254185632431,0.0642271116375923,-0.2356461733579635,-0.9697142839431764,-0.0787318274378776,-0.0509793050587177,0.1389965564012527,2024/09/23 03:31:53 PM
1610,1730433580.089966,-0.0006709694862365,-0.0123230218887329,-0.0037179589271545,0.3090400483402988,-0.1084760736149121,0.1484325977098695,-0.1031345799565315,-0.3041442930698395,-0.9470266699790956,-0.0703916102647781,0.0293581448495388,-0.0070121656171977,2024/09/23 03:41:04 PM
1800,1730433581.9864302,0.1225578859448432,-0.0074217617511749,0.040091335773468,0.3292924577990859,-0.0959784538965802,0.1141453549217259,-0.0906822904944419,-0.3233735859394073,-0.941916286945343,-0.2648039162158966,-0.3804671764373779,-0.6891871690750122,2024/09/23 03:44:14 PM
299,1730433567.002626,0.0060345269739627,0.0719035565853118,-0.0230264067649841,0.2990587938844241,0.0496557798219987,-0.3178897375103771,0.0474322699010372,-0.2946209013462066,-0.9544363617897034,-0.0095139825716614,0.1346281021833419,0.006994676310569,2024/09/23 03:19:13 PM
1506,1730433579.051722,0.0632338970899581,-0.0341112315654754,0.1046113967895507,0.3430619747423061,-0.0639982930479473,0.0610558476263108,-0.0602279230952262,-0.3363722264766693,-0.9398012161254884,-1.7397339344024658,-0.741641104221344,0.8183749318122864,2024/09/23 03:39:20 PM
1367,1730433577.6638942,0.0079674366861581,0.0299489572644233,0.0077032446861267,0.1242472962931199,0.0259882531933775,-0.320049298609586,0.0257850121706724,-0.1239278689026832,-0.9919561743736268,0.1217090561985969,-0.0103306779637932,-0.0046090362593531,2024/09/23 03:37:01 PM
1919,1730433583.174967,0.0728208720684051,0.0601341128349304,-0.0001900196075439,0.3412715094115005,-0.1010419722905369,0.1169056265814884,-0.0950529351830482,-0.3346855342388153,-0.937523603439331,0.0034331581555306,-0.1254325062036514,-0.2411255836486816,2024/09/23 03:46:13 PM
757,1730433571.574842,-0.0355106070637702,0.0169844925403594,-0.0026149749755859,0.2614065643861889,0.0923799982447601,-0.3232287751376321,0.0891147330403328,-0.2584396004676819,-0.9619082808494568,0.1970527023077011,0.3260108530521393,-0.1331611573696136,2024/09/23 03:26:51 PM
302,1730433567.031759,0.0068082772195339,0.0518721640110015,0.0005992650985717,0.2971946683159608,0.0532273829908001,-0.3173515668203682,0.0508699603378772,-0.2928390204906463,-0.9548075795173644,-0.0602011419832706,0.1127084270119667,0.0255140848457813,2024/09/23 03:19:16 PM
655,1730433570.5568209,0.0167492181062698,0.0366879403591156,0.0048395991325378,0.2500711515867558,0.0542227776034085,-0.3126524370462795,0.0525104291737079,-0.2474728971719741,-0.9674708247184752,-0.3513534665107727,-0.3738468289375305,0.0264800135046243,2024/09/23 03:25:09 PM
1503,1730433579.021975,0.0495043322443962,0.0243003070354461,0.1707313060760498,0.3860194134500072,-0.0369740854755671,0.0384919497709691,-0.0342455469071865,-0.3765037357807159,-0.9257819056510924,-1.0574482679367063,-0.4918389618396759,0.6895128488540649,2024/09/23 03:39:17 PM
341,1730433567.421535,0.0070079080760478,0.0439137518405914,-0.0033309459686279,0.277265306380569,0.0589036854080581,-0.3084139382717183,0.0566212572157382,-0.2737264335155487,-0.9601395130157472,-0.0116066951304674,-0.0509745106101036,0.1388429850339889,2024/09/23 03:19:55 PM
1390,1730433577.897524,-0.0083045177161693,0.0274112373590469,-0.0064979195594787,0.1549377792307958,0.0341720997427406,-0.3306340211333819,0.0337561853229999,-0.154318630695343,-0.9874443411827089,0.4368456900119781,0.0473453998565673,-0.1260853409767151,2024/09/23 03:37:24 PM
2041,1730433584.392456,0.0534951388835907,0.0476263165473938,0.005957007408142,0.3379586454392821,-0.1018576612689683,0.1041071613939318,-0.0959298461675643,-0.3315618932247162,-0.9385436177253724,-0.1681352406740188,-0.2140720933675766,-0.521894097328186,2024/09/23 03:48:15 PM
259,1730433566.60355,-0.0274886600673198,0.042833536863327,-0.0556564331054687,0.306170066972933,0.0167318834522807,-0.4365299451424251,0.0159530211240053,-0.3014090359210968,-0.953361451625824,0.1053059846162796,0.1327686905860901,0.8110893964767456,2024/09/23 03:18:33 PM
1156,1730433575.5608702,0.0328999049961566,0.0182560682296752,0.0302169322967529,0.2102309561335465,0.0574617279998066,-0.3389188262389355,0.0561656579375267,-0.2086857706308365,-0.9763686060905457,-0.0927961096167564,-0.1935172826051712,-0.6841742396354675,2024/09/23 03:33:30 PM
870,1730433572.706159,0.0208884328603744,0.0089272558689117,0.0184875726699829,0.291463611865036,0.1545697118469798,-0.3245504833956318,0.1474618017673492,-0.2873544096946716,-0.946404993534088,-0.1172388195991516,-0.3840680420398712,-0.0624438896775245,2024/09/23 03:28:44 PM
1887,1730433582.861439,0.1516982913017273,0.0470843613147735,0.056096076965332,0.3416726826495661,-0.0970253689140567,0.1306805238142913,-0.091273508965969,-0.3350635468959808,-0.9377641677856444,-0.2967320680618286,-0.6231728196144104,-0.2836759388446808,2024/09/23 03:45:41 PM
486,1730433568.869045,0.0104537457227706,0.0349129438400268,-0.0030604600906372,0.2568438225072051,0.0786138817916699,-0.3054057600486785,0.0759567841887474,-0.2540291845798492,-0.9642093777656556,-0.0040222178213298,-0.0022615666966885,-0.0142197981476783,2024/09/23 03:22:20 PM
140,1730433565.415624,0.0073765059933066,0.2822495102882385,0.1341719031333923,0.1282736202963247,-0.0038528615875678,-0.7363894923577361,-0.0038211978971958,-0.1279221326112747,-0.9917768836021424,-1.0183738470077517,-0.4003878831863403,-1.5276625156402588,2024/09/23 03:16:34 PM
1922,1730433583.205666,-0.0753785222768783,-0.0086159408092498,0.0008453726768493,0.3433351132333208,-0.1016801996788465,0.1121040780163596,-0.0955809578299522,-0.3366294205188751,-0.9367736577987672,0.0509006045758724,-0.0288585573434829,-0.0973947420716285,2024/09/23 03:46:16 PM
165,1730433565.664609,0.0222733914852142,0.1778427958488464,-0.0750637054443359,-0.4119247318474389,-0.0889490571692404,-0.827186023897793,-0.0814011991024017,0.4003737866878509,-0.912729263305664,-1.2096418142318726,-0.1314283460378646,0.336005836725235,2024/09/23 03:16:59 PM
573,1730433569.737499,0.0153534039855003,0.0321069955825805,0.0038172602653503,0.2534709379694735,0.0759343822261565,-0.3060064555382119,0.0734374970197677,-0.2507655024528503,-0.9652583003044128,0.0119031406939029,-0.0699985399842262,0.0369919873774051,2024/09/23 03:23:47 PM
1748,1730433581.467278,-0.0239936485886573,0.0079723894596099,-0.0570182800292968,0.3145241836839726,-0.1052397783189799,0.1527805868135532,-0.0998924747109413,-0.3093640208244324,-0.9456825256347656,0.3130790293216705,0.3733696043491363,0.0178705472499132,2024/09/23 03:43:22 PM
